SCHOOL,DISTRICT,COUNTY,DISTRICT_TYPE,REGION,ATTENDANCE_RATE,LANGUAGE_ARTS_AVERAGE_CLASS_SIZE,MATHEMATICS_AVERAGE_CLASS_SIZE,SCIENCE_AVERAGE_CLASS_SIZE,HISTORY_GOVERNMENT_AND_GEOGRAPHY_AVERAGE_CLASS_SIZE,GRADE_1_AVERAGE_CLASS_SIZE,GRADE_2_AVERAGE_CLASS_SIZE,KINDERGARTEN_AVERAGE_CLASS_SIZE,PERCENT_FREE_LUNCH,PERCENT_REDUCED_LUNCH,NUMBER_OF_TEACHERS,NUMBER_OF_COUNSELORS,NUMBER_OF_SOCIAL_WORKERS,TEACHER_TURNOVER_RATE,PERCENT_OF_STUDENTS_SUSPENDED,N_PUPILS,FEDERAL_FUNDING_PER_PUPIL,LOCAL_FUNDING_PER_PUPIL,PRE_K,K,GRADE_01,GRADE_02,GRADE_03,GRADE_04,GRADE_05,GRADE_06,GRADE_07,GRADE_08,GRADE_09,GRADE_10,GRADE_11,GRADE_12,PERCENT_MALE,PERCENT_FEMALE,PERCENT_ENGLISH_LANGUAGE_LEANERS,PERCENT_AMERICAN_INDIAN,PERCENT_BLACK,PERCENT_ASIAN,PERCENT_HISPANIC,PERCENT_WHITE,PERCENT_MULTIRACIAL,PERCENT_WITH_DISABILITIES,PERCENT_ECONOMICALLY_DISADVANTAGED,PERCENT_MIGRANT,PERCENT_HOMELESS,PERCENT_IN_FOSTER_CARE,PERCENT_PARENT_ARMED_FORCES
92dedb38,8928ff14,9429aad2,NYC,New York City,92,14.333333333333334,17,24,NA,23,21,16,89,2,53,1,1,NA,0,535,4189,26492,55,63,92,81,78,72,94,0,0,0,0,0,0,0,52,48,33,3,2,26,30,38,1,18,90,0,5,0,1
787ef1be,8928ff14,9429aad2,NYC,New York City,93,19,20.333333333333332,28,NA,22,25,18,87,2,57,1,0,NA,0,897,4084,25184,84,120,149,147,129,134,134,0,0,0,0,0,0,0,52,48,39,0,2,30,29,39,1,19,89,0,6,0,0
7a5c80f8,8928ff14,9429aad2,NYC,New York City,86,9.333333333333334,9.666666666666666,19,NA,NA,NA,NA,96,0,33,0,1,NA,1,247,7829,35674,40,31,34,34,37,34,37,0,0,0,0,0,0,0,59,41,13,1,50,5,32,9,3,28,96,0,11,2,0
f423cd19,8928ff14,9429aad2,NYC,New York City,90,12.333333333333334,12,18,NA,16,18,17,84,2,50,1,1,NA,0,538,4411,33256,55,72,78,86,84,74,88,0,0,0,0,0,0,0,55,45,38,0,7,23,21,46,1,25,86,0,11,0,0
e5c7dc99,8928ff14,9429aad2,NYC,New York City,92,19,23.428571428571427,25.333333333333332,NA,18,20,17,78,3,52,2,2,NA,0,719,5134,26986,4,65,73,79,77,105,92,65,67,92,0,0,0,0,52,48,31,0,2,28,23,45,2,19,81,0,4,0,0
ff476be8,8928ff14,9429aad2,NYC,New York City,91,11,9,19,NA,16,17,20,84,3,45,1,1,NA,0,576,4896,30499,44,74,80,85,104,94,95,0,0,0,0,0,0,0,49,51,31,1,8,27,41,22,1,28,87,0,4,0,1
1766449c,8928ff14,9429aad2,NYC,New York City,92,17,20.666666666666668,27,NA,20,22,24,75,3,46,2,0,NA,0,715,5103,25895,63,96,79,110,102,129,136,0,0,0,0,0,0,0,54,46,25,0,1,28,24,45,1,17,77,0,3,0,0
8e2258b0,8928ff14,9429aad2,NYC,New York City,92,10.666666666666666,9,22,NA,23,23,18,80,2,49,1,1,NA,0,723,4267,26447,65,107,111,116,96,117,108,0,0,0,0,0,0,0,49,51,38,1,3,28,20,48,1,18,82,0,4,0,0
2a48763c,8928ff14,9429aad2,NYC,New York City,87,18.166666666666668,19.714285714285715,23.333333333333332,NA,NA,NA,NA,89,1,99,1,2,NA,1,1002,4993,26266,23,76,83,96,98,102,95,144,132,152,0,0,0,0,53,47,41,1,2,17,27,53,1,16,90,0,6,0,0
2dd6491c,8928ff14,9429aad2,NYC,New York City,93,15.5,16.857142857142858,23,NA,16,20,20,82,2,81,2,1,NA,1,890,5028,27375,48,86,98,80,100,85,92,96,99,96,0,0,0,0,51,49,30,1,2,28,33,35,1,19,85,0,6,0,0
e4836c6d,8928ff14,9429aad2,NYC,New York City,92,22,26.5,27,NA,NA,NA,NA,76,5,114,2,2,NA,1,1549,4141,22982,0,0,0,0,0,0,0,520,480,547,0,0,0,0,52,48,13,0,2,29,24,44,1,16,81,0,4,0,1
88aa7f77,8928ff14,9429aad2,NYC,New York City,90,15.833333333333334,19.428571428571427,15.666666666666666,NA,19,24,17,93,1,60,2,1,NA,1,549,4487,29411,40,44,57,72,62,55,45,65,54,54,0,0,0,0,49,51,45,0,2,23,43,31,1,19,93,0,5,0,1
9c7c85cb,8928ff14,9429aad2,NYC,New York City,94,24.333333333333332,23.5,21.5,NA,NA,NA,NA,44,4,75,3,1,NA,1,1211,3588,23317,0,0,0,0,0,0,0,443,401,367,0,0,0,0,46,54,2,0,11,34,11,37,6,14,48,0,2,0,0
034bb050,8928ff14,9429aad2,NYC,New York City,91,17.666666666666668,20.666666666666668,22,NA,23,28,21,89,1,64,2,1,NA,0,913,4128,24471,12,145,158,163,153,146,133,0,0,0,0,0,0,0,54,46,27,1,1,31,28,38,2,16,91,0,6,0,3
0840bb9b,8928ff14,9429aad2,NYC,New York City,93,25,24.25,28,NA,NA,NA,NA,83,4,94,3,2,NA,2,1232,3681,24656,0,0,0,0,0,0,0,393,397,439,0,0,0,0,53,47,25,1,6,41,27,25,1,19,87,0,7,0,0
76b959f4,8928ff14,9429aad2,NYC,New York City,83,14.166666666666666,13.166666666666666,19.5,NA,16,17,12,97,1,48,2,1,NA,2,469,6942,30978,35,35,46,47,52,47,58,45,49,54,0,0,0,0,48,52,4,1,61,1,31,6,0,28,98,0,9,2,1
f93f15ae,8928ff14,9429aad2,NYC,New York City,92,16,18.25,26,NA,NA,NA,NA,90,1,37,1,1,NA,1,386,4652,25784,0,0,0,0,0,0,0,138,123,125,0,0,0,0,56,44,37,1,12,20,26,40,1,17,91,0,14,1,2
ce00a34f,8928ff14,9429aad2,NYC,New York City,85,8.333333333333334,9,11,NA,NA,NA,NA,97,1,27,1,1,NA,1,338,9042,27832,60,45,49,47,50,39,48,0,0,0,0,0,0,0,47,53,5,6,56,4,32,1,2,28,98,0,16,2,1
202d2fbe,8928ff14,9429aad2,NYC,New York City,84,24,22.5,22.333333333333332,22.5,NA,NA,NA,91,1,27,2,1,NA,0,330,5566,26015,0,0,0,0,0,0,0,0,0,0,116,48,94,72,59,41,88,0,4,12,54,29,1,2,92,0,48,0,0
00cc835d,8928ff14,9429aad2,NYC,New York City,87,27,23.5,31,33,NA,NA,NA,78,2,48,2,2,NA,1,588,4011,24228,0,0,0,0,0,0,0,0,0,0,150,166,156,116,55,45,22,0,9,13,21,54,2,20,80,0,7,0,0
29fee7df,8928ff14,9429aad2,NYC,New York City,80,NA,22.5,24.666666666666668,25,NA,NA,NA,82,0,36,2,0,NA,1,328,5503,25639,0,0,0,0,0,0,0,0,0,0,67,83,115,62,74,26,46,1,16,13,34,30,6,19,82,0,7,0,0
231b65f5,8928ff14,9429aad2,NYC,New York City,84,22,28,30.5,24.5,NA,NA,NA,81,2,127,7,4,NA,0,2161,3417,20876,0,0,0,0,0,0,0,0,0,0,642,592,558,368,54,46,15,1,38,15,30,14,1,17,83,0,9,0,0
d7a937fc,8928ff14,9429aad2,NYC,New York City,87,19,20.4,24.8,24.5,NA,NA,NA,79,1,70,2,0,NA,0,722,4496,22789,0,0,0,0,0,0,0,101,102,93,107,107,111,101,51,49,5,1,21,8,41,26,2,22,80,0,6,0,0
0658f411,8928ff14,9429aad2,NYC,New York City,87,23,21.5,23,22.5,NA,NA,NA,65,4,238,17,3,NA,0,3589,3729,21037,0,0,0,0,0,0,0,0,0,0,1074,949,740,809,42,58,8,1,19,23,24,30,3,18,69,0,6,0,0
45926093,8928ff14,9429aad2,NYC,New York City,90,NA,26,25.75,26.5,NA,NA,NA,84,4,161,13,2,NA,0,2178,4123,23779,0,0,0,0,0,0,0,0,0,0,626,568,523,448,47,53,17,1,19,29,27,22,2,16,88,0,8,0,0
cbe8cc17,8928ff14,9429aad2,NYC,New York City,87,NA,25.5,25.333333333333332,10,NA,NA,NA,86,1,22,1,0,NA,0,214,7237,24277,0,0,0,0,0,0,0,0,0,0,51,55,51,54,47,53,39,0,12,12,47,27,1,21,87,0,11,0,1
9200fbe3,8928ff14,9429aad2,NYC,New York City,86,17,23,25,24.5,NA,NA,NA,81,3,34,1,2,NA,1,369,4798,25292,0,0,0,0,0,0,0,0,0,0,94,94,94,87,54,46,12,1,8,17,44,25,5,24,84,0,4,1,0
ffedf588,8928ff14,9429aad2,NYC,New York City,82,8,12.5,16.666666666666668,11,NA,NA,NA,82,3,63,4,2,NA,2,647,5457,29638,0,0,0,0,0,0,0,0,0,0,209,200,128,100,72,28,19,1,33,9,31,25,2,30,85,0,9,0,0
6dd95032,8928ff14,9429aad2,NYC,New York City,93,18.25,20.8,25.8,23.5,NA,NA,NA,81,1,85,6,1,NA,1,879,4560,25141,0,0,0,0,0,0,0,125,111,115,147,131,143,105,54,46,22,0,3,16,39,42,1,20,82,0,6,0,1
cdeb4008,8928ff14,9429aad2,NYC,New York City,52,NA,16.5,10,15,NA,NA,NA,91,3,13,2,1,NA,5,151,7268,37129,0,0,0,0,0,0,0,0,0,0,28,53,42,28,57,43,5,0,41,5,44,9,1,34,94,0,9,1,0
372f45c6,e4c6790a,9429aad2,Charter School,New York City,81,27.75,25.166666666666668,26.75,18,25,25,22,88,3,102,0,0,42,3,1332,23246,0,0,82,103,105,118,113,111,117,118,103,107,100,88,67,52,48,11,1,40,7,35,15,2,24,91,0,6,1,0
b545eea0,e4c6790a,9429aad2,Charter School,New York City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81b5d9af,e4c6790a,9429aad2,Charter School,New York City,84,27.666666666666668,27.666666666666668,31,NA,NA,NA,NA,81,2,18,0,0,28,4,312,2962,29214,0,59,40,48,61,42,62,0,0,0,0,0,0,0,49,51,32,0,16,3,27,54,1,19,83,0,8,0,0
1bf73369,d952d42a,9429aad2,NYC,New York City,88,15.666666666666666,21.75,24,NA,NA,NA,NA,90,1,51,3,1,NA,2,478,5266,36287,0,0,0,0,0,0,0,154,146,174,0,0,0,0,52,48,32,1,26,15,21,35,1,29,91,0,13,0,0
8104b67b,d952d42a,9429aad2,NYC,New York City,90,6,21,22,NA,21,18,16,82,3,54,2,1,NA,0,687,4558,27636,53,91,104,108,97,128,106,0,0,0,0,0,0,0,52,48,35,1,9,19,13,56,2,16,85,0,5,0,0
a96b1033,d952d42a,9429aad2,NYC,New York City,92,18.333333333333332,20.25,23.5,25,NA,NA,NA,68,2,41,3,1,NA,2,581,4024,28562,0,0,0,0,0,0,0,208,202,169,0,0,0,0,52,48,8,1,51,10,17,18,3,28,71,0,9,0,0
d25a35ee,d952d42a,9429aad2,NYC,New York City,88,12.833333333333334,17.333333333333332,21.666666666666668,27,12,10,14,88,1,56,2,2,NA,2,543,5775,31547,26,35,45,58,56,44,50,84,83,62,0,0,0,0,52,48,14,1,73,4,18,2,2,27,89,0,29,1,0
bd23adc7,d952d42a,9429aad2,NYC,New York City,90,9.333333333333334,18.666666666666668,24,NA,19,16,14,80,1,28,1,1,NA,0,398,4510,26517,47,42,54,48,64,72,71,0,0,0,0,0,0,0,48,52,12,1,51,25,15,5,3,19,81,0,11,0,1
c55edd8d,d952d42a,9429aad2,NYC,New York City,94,15.666666666666666,20,32,NA,23,20,19,86,4,41,1,1,NA,0,519,4572,23142,4,93,89,77,75,82,96,0,0,0,0,0,0,0,52,48,16,2,4,43,7,43,2,16,90,0,2,0,0
239dd658,d952d42a,9429aad2,NYC,New York City,92,14.333333333333334,19.666666666666668,18,NA,22,22,18,68,1,68,2,0,NA,0,712,4085,24990,75,106,109,111,99,103,109,0,0,0,0,0,0,0,50,50,15,1,18,13,41,20,7,20,70,0,11,0,0
9dc67cae,d952d42a,9429aad2,NYC,New York City,90,16,20,16,NA,16,20,15,90,2,73,1,0,NA,0,485,4902,29429,47,68,79,78,63,69,81,0,0,0,0,0,0,0,54,46,21,2,47,10,29,9,4,20,91,0,12,0,1
32e48425,d952d42a,9429aad2,NYC,New York City,92,13,15.333333333333334,17,NA,21,19,16,73,3,37,1,2,NA,0,497,5116,26847,54,59,82,75,74,84,69,0,0,0,0,0,0,0,50,50,17,4,26,19,16,31,4,17,76,0,3,0,0
90bd84b6,d952d42a,9429aad2,NYC,New York City,89,8,17,17,NA,14,16,16,92,1,54,1,2,NA,0,516,5487,32155,72,61,71,77,86,82,67,0,0,0,0,0,0,0,56,44,24,1,38,19,27,14,2,29,93,0,16,1,0
c1f1dc9b,d952d42a,9429aad2,NYC,New York City,92,11,11.666666666666666,11,NA,18,17,20,41,2,30,0,1,NA,0,381,4279,24079,16,58,72,68,56,58,51,0,0,0,0,0,0,0,50,50,22,0,1,5,2,92,1,15,43,0,2,0,0
95c692ab,d952d42a,9429aad2,NYC,New York City,92,16.333333333333332,20.666666666666668,26,NA,21,23,17,79,3,75,2,2,NA,0,1059,4375,23354,80,148,165,162,177,148,179,0,0,0,0,0,0,0,50,50,38,0,7,27,9,55,2,15,82,0,13,0,1
84a76d94,d952d42a,9429aad2,NYC,New York City,89,11,11.666666666666666,16,NA,16,14,15,81,1,26,1,1,NA,0,292,8388,29227,52,39,48,40,33,34,46,0,0,0,0,0,0,0,48,52,5,1,80,5,12,0,1,20,82,0,11,0,2
62c1cd0b,d952d42a,9429aad2,NYC,New York City,90,10.333333333333334,20.333333333333332,23,NA,23,18,17,78,1,36,1,1,NA,0,491,5183,28444,87,65,70,54,70,78,67,0,0,0,0,0,0,0,48,52,14,1,66,11,10,9,2,19,79,0,8,1,0
ebcb72c3,d952d42a,9429aad2,NYC,New York City,93,18.333333333333332,22.5,20,NA,24,19,18,70,3,115,4,1,NA,0,1534,3947,22925,8,135,165,175,177,181,202,191,149,150,0,0,0,0,51,49,29,0,1,40,10,46,2,14,73,0,4,0,1
889389a1,d952d42a,9429aad2,NYC,New York City,92,15.333333333333334,19.166666666666668,21.5,NA,21,23,19,52,4,63,2,1,NA,0,885,3457,26591,28,70,82,92,81,95,106,124,106,100,0,0,0,0,50,50,8,1,28,25,15,27,4,21,55,0,3,0,0
1a5b03d9,d952d42a,9429aad2,NYC,New York City,90,14,21,24,NA,21,17,18,83,2,65,2,2,NA,0,919,4577,23924,62,136,148,136,145,146,146,0,0,0,0,0,0,0,50,50,32,1,5,53,18,21,2,14,84,0,12,0,0
8f756321,d952d42a,9429aad2,NYC,New York City,93,12,17.666666666666668,24,NA,18,18,18,54,4,76,1,2,NA,0,676,3961,34425,15,99,107,106,116,112,120,0,0,0,0,0,0,0,52,48,11,1,15,33,16,33,3,24,58,0,3,0,0
827d9b72,d952d42a,9429aad2,NYC,New York City,92,26,24.75,28.5,25,NA,NA,NA,76,4,103,4,0,NA,1,1403,3709,23559,0,0,0,0,0,0,0,461,465,474,0,0,0,0,51,49,20,1,8,28,14,46,3,16,80,0,6,0,1
0361d18a,d952d42a,9429aad2,NYC,New York City,92,9.666666666666666,11.333333333333334,16,NA,23,19,21,40,2,35,1,1,NA,0,563,3741,25894,42,82,92,92,77,85,92,0,0,0,0,0,0,0,48,52,6,0,17,20,11,48,4,19,42,0,3,0,1
de696c40,d952d42a,9429aad2,NYC,New York City,89,16.666666666666668,19.5,23.5,NA,NA,NA,NA,91,1,42,1,1,NA,2,391,6044,29685,0,0,0,0,0,0,0,115,134,140,0,0,0,0,54,46,25,2,52,15,17,14,1,27,91,0,23,0,0
ac49581e,d952d42a,9429aad2,NYC,New York City,92,13.666666666666666,13.666666666666666,12,NA,14,12,12,84,6,23,1,1,NA,0,224,6831,27510,23,32,42,23,34,34,36,0,0,0,0,0,0,0,47,53,15,4,46,2,45,2,0,29,90,0,10,0,0
f6102603,d952d42a,9429aad2,NYC,New York City,87,11.666666666666666,15.666666666666666,16,NA,13,16,14,86,1,26,1,1,NA,0,296,7174,30984,28,40,38,48,51,42,49,0,0,0,0,0,0,0,47,53,9,6,73,7,11,2,1,22,87,0,12,1,0
50f48a2b,d952d42a,9429aad2,NYC,New York City,91,15,21.333333333333332,19,NA,24,25,19,66,4,43,1,1,NA,0,710,4108,23236,42,106,119,123,112,108,97,0,0,0,0,0,0,0,52,48,38,1,1,20,10,65,2,14,69,0,10,0,1
250cbc9e,d952d42a,9429aad2,NYC,New York City,92,16.333333333333332,22.333333333333332,23,NA,22,22,18,82,2,65,2,1,NA,0,809,4399,26160,15,129,133,133,132,129,135,0,0,0,0,0,0,0,50,50,30,1,2,29,10,57,2,15,84,0,4,0,1
6936413c,d952d42a,9429aad2,NYC,New York City,94,10.333333333333334,14,14,NA,17,21,13,47,8,26,1,1,NA,0,291,4821,31854,31,40,50,41,46,40,43,0,0,0,0,0,0,0,47,53,9,0,3,28,13,55,2,23,55,0,0,0,0
b11aa032,d952d42a,9429aad2,NYC,New York City,90,20.666666666666668,22,25,29,NA,NA,NA,73,4,88,5,1,NA,1,936,4167,29414,0,0,0,0,0,0,0,254,314,368,0,0,0,0,50,50,10,1,34,21,17,23,4,22,77,0,7,0,1
53ada2cc,d952d42a,9429aad2,NYC,New York City,91,13.666666666666666,19,24,NA,23,21,17,55,3,58,1,1,NA,0,611,3587,27368,76,82,90,82,93,90,97,0,0,0,0,0,0,0,52,48,11,1,32,10,18,37,2,23,58,0,7,0,0
a42412b5,d952d42a,9429aad2,NYC,New York City,90,10,17.333333333333332,15,NA,18,23,15,85,2,40,1,1,NA,0,519,6161,28757,38,66,88,90,75,89,73,0,0,0,0,0,0,0,50,50,18,2,43,15,27,10,2,23,88,0,12,2,0
3e3aa78a,d952d42a,9429aad2,NYC,New York City,91,NA,NA,NA,NA,13,24,15,78,2,11,1,1,NA,0,187,9558,30477,99,38,25,24,0,0,0,0,0,0,0,0,0,0,47,53,18,16,63,9,7,1,5,26,81,0,2,0,0
4526dcd2,d952d42a,9429aad2,NYC,New York City,90,10.666666666666666,13,20,NA,NA,NA,NA,90,0,40,2,1,NA,0,365,8545,30494,15,70,58,48,51,64,59,0,0,0,0,0,0,0,47,53,18,1,66,9,21,1,1,26,91,0,17,1,1
10b97962,d952d42a,9429aad2,NYC,New York City,90,13.333333333333334,15,26.5,30,NA,NA,NA,76,4,27,1,1,NA,5,280,5497,26862,0,0,0,0,0,0,0,86,81,113,0,0,0,0,48,52,11,1,59,9,19,8,4,26,80,0,11,0,0
00c8709f,d952d42a,9429aad2,NYC,New York City,93,14,16.666666666666668,16,NA,17,21,18,49,4,29,0,0,NA,0,406,4111,23512,42,68,68,64,61,54,47,0,0,0,0,0,0,0,53,47,6,1,25,11,25,33,5,22,53,0,7,0,1
5f1862bf,d952d42a,9429aad2,NYC,New York City,94,16,19,21.5,NA,NA,NA,NA,78,3,34,0,0,NA,0,314,4350,25727,0,0,0,0,0,0,0,106,104,103,0,0,0,0,52,48,8,1,28,18,38,13,3,23,81,0,8,0,0
a00c3f70,d952d42a,9429aad2,NYC,New York City,92,30,28,30,29,NA,NA,NA,69,6,252,17,3,NA,0,3905,3437,19509,0,0,0,0,0,0,0,0,0,0,921,1113,957,912,45,55,3,1,20,43,14,20,2,17,75,0,4,0,0
21242e63,d952d42a,9429aad2,NYC,New York City,89,22,20,24.75,21.5,NA,NA,NA,69,4,224,16,2,NA,0,3766,3657,19987,0,0,0,0,0,0,0,0,0,0,1111,1038,752,860,54,46,14,0,11,20,16,51,2,14,73,0,7,0,1
bd082137,d952d42a,9429aad2,NYC,New York City,89,23,25,25.75,25,NA,NA,NA,55,7,63,4,1,NA,1,998,3639,21888,0,0,0,0,0,0,0,0,0,0,237,290,210,261,47,53,2,0,21,24,13,40,2,18,62,0,3,0,0
b27fe95a,d952d42a,9429aad2,NYC,New York City,96,23,27,25,24,NA,NA,NA,67,6,35,3,1,NA,0,616,4389,19524,0,0,0,0,0,0,0,0,0,0,162,160,159,135,42,58,2,1,72,8,13,4,1,16,73,0,4,0,0
1b1f6a32,d952d42a,9429aad2,NYC,New York City,80,NA,25,21.5,30,NA,NA,NA,86,2,44,3,1,NA,2,465,3817,24938,0,0,0,0,0,0,0,0,0,0,113,122,123,106,59,41,28,2,20,21,15,39,3,17,88,0,11,0,0
e564741f,d952d42a,9429aad2,NYC,New York City,59,NA,5.5,5.5,6,NA,NA,NA,91,1,25,2,1,NA,1,175,5688,29235,0,0,0,0,0,0,0,0,0,0,12,49,49,65,70,30,11,1,33,6,40,20,1,35,91,0,10,2,0
a9d34138,e4c6790a,9429aad2,Charter School,New York City,91,26,26,NA,NA,NA,NA,NA,73,2,20,0,0,63,11,644,2220,22195,0,47,59,52,90,64,81,80,92,78,0,0,0,0,51,49,19,0,67,2,8,22,1,20,75,0,7,0,0
d9c2554b,e4c6790a,9429aad2,Charter School,New York City,72,58.5,49,46,NA,45,NA,26,87,4,42,0,0,21,5,532,2535,19158,0,28,49,56,47,64,59,70,86,73,0,0,0,0,50,50,16,1,61,11,20,5,2,19,91,0,8,0,0
a5842111,e4c6790a,9429aad2,Charter School,New York City,43,13,13,12,17,NA,NA,NA,95,2,23,0,0,63,32,243,2881,29815,0,0,0,0,0,0,0,0,0,0,0,58,75,110,58,42,5,2,64,4,25,6,0,46,97,0,14,0,0
a2099705,e4c6790a,9429aad2,Charter School,New York City,97,33,33,31,NA,NA,NA,NA,83,7,48,0,3,60,0,810,1763,15081,0,85,94,87,85,83,96,103,92,85,0,0,0,0,50,50,9,1,86,1,9,1,2,15,90,0,9,0,0
4679c4e3,e4c6790a,9429aad2,Charter School,New York City,90,19,21,20,20,NA,NA,NA,75,3,36,5,0,43,1,316,0,25869,0,0,0,0,0,0,0,0,0,0,60,72,87,96,57,43,6,1,79,5,10,3,1,19,78,0,4,1,0
3bf08033,e4c6790a,9429aad2,Charter School,New York City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271ca930,3917a6df,9429aad2,NYC,New York City,89,11.333333333333334,7,25,NA,22,28,13,97,0,20,1,2,NA,1,141,10451,43916,0,13,22,28,29,21,24,0,0,0,0,0,0,0,50,50,9,1,70,4,24,1,1,21,97,0,18,1,0
18499bf1,3917a6df,9429aad2,NYC,New York City,88,8,7,18,NA,9,8,11,87,0,19,1,0,NA,0,150,9831,37252,29,30,28,14,13,18,18,0,0,0,0,0,0,0,45,55,3,2,71,0,21,2,4,36,87,0,15,0,1
a203819d,3917a6df,9429aad2,NYC,New York City,89,4,12.333333333333334,18,NA,13,17,11,100,0,11,1,1,NA,0,103,10669,43785,15,11,13,17,13,16,18,0,0,0,0,0,0,0,48,52,11,0,53,1,44,1,0,32,100,0,20,3,1
58a5b6af,3917a6df,9429aad2,NYC,New York City,87,9.333333333333334,11.833333333333334,14,NA,13,29,4,95,1,24,2,1,NA,2,372,5095,29520,66,24,38,30,25,36,37,36,33,47,0,0,0,0,49,51,33,1,34,1,63,0,0,24,97,0,35,1,0
3141fe93,3917a6df,9429aad2,NYC,New York City,91,11.333333333333334,11.333333333333334,20,NA,15,12,14,93,2,33,1,1,NA,1,456,5523,30573,63,58,58,60,69,70,78,0,0,0,0,0,0,0,48,52,6,1,65,1,29,2,2,25,94,0,21,1,1
88ab693a,3917a6df,9429aad2,NYC,New York City,86,18.333333333333332,18,19,NA,22,32,17,98,0,20,1,1,NA,0,200,7514,41050,49,31,22,32,26,21,19,0,0,0,0,0,0,0,51,49,4,1,79,0,17,1,3,22,98,0,18,1,0
383f57ea,3917a6df,9429aad2,NYC,New York City,87,4.666666666666667,10.857142857142858,11,NA,29,24,22,95,0,23,1,3,NA,1,299,5944,30095,50,22,29,24,27,26,22,30,34,35,0,0,0,0,49,51,21,2,61,2,31,3,1,16,95,0,35,1,1
3baa217a,3917a6df,9429aad2,NYC,New York City,85,10,14.166666666666666,17,NA,NA,NA,NA,96,1,41,3,2,NA,6,421,5764,32298,26,38,45,45,40,34,46,56,46,45,0,0,0,0,51,49,9,2,65,0,31,1,1,31,96,0,31,3,0
adfdef73,3917a6df,9429aad2,NYC,New York City,89,6.666666666666667,6.333333333333333,10,NA,18,14,16,97,1,19,1,1,NA,0,217,5156,38996,29,32,34,28,30,35,29,0,0,0,0,0,0,0,43,57,8,1,61,1,36,2,1,27,98,0,15,3,0
19eec1cd,3917a6df,9429aad2,NYC,New York City,90,6.666666666666667,11,15,NA,18,15,14,97,0,26,1,1,NA,0,333,6391,31437,69,41,51,44,46,42,40,0,0,0,0,0,0,0,53,47,16,0,56,1,42,1,0,27,97,0,32,1,0
ef21698d,3917a6df,9429aad2,NYC,New York City,86,6.5,9.833333333333334,14,NA,10,17,15,96,0,42,1,2,NA,0,488,4968,28551,65,42,36,48,45,43,40,51,56,60,0,0,0,0,52,48,10,1,71,0,27,0,1,28,97,0,21,1,0
94c79fb1,3917a6df,9429aad2,NYC,New York City,87,6.666666666666667,8.333333333333334,13,NA,NA,NA,NA,96,1,22,1,2,NA,0,250,6000,34730,63,33,38,25,34,32,25,0,0,0,0,0,0,0,49,51,19,2,62,3,29,2,1,24,97,0,25,2,0
3f33fba8,3917a6df,9429aad2,NYC,New York City,89,17,20.5,21.5,23,NA,NA,NA,96,0,19,2,2,NA,0,282,4644,28025,0,0,0,0,0,0,0,103,89,89,0,0,0,0,53,47,16,2,54,0,41,2,1,31,97,0,27,0,1
a33f2c6c,3917a6df,9429aad2,NYC,New York City,93,13.666666666666666,14.666666666666666,7,NA,NA,NA,NA,83,4,23,2,2,NA,1,307,4713,26084,0,0,0,0,0,0,0,104,98,105,0,0,0,0,49,51,4,2,75,2,20,1,1,19,86,0,14,1,0
c141d94f,3917a6df,9429aad2,NYC,New York City,89,5.666666666666667,12.333333333333334,13,NA,13,13,14,99,0,20,1,2,NA,0,281,5246,29722,75,38,38,37,41,26,26,0,0,0,0,0,0,0,54,46,29,0,48,0,49,1,2,18,99,0,53,0,1
6f1271c1,3917a6df,9429aad2,NYC,New York City,91,10.333333333333334,14.666666666666666,14,NA,15,13,14,94,1,25,0,1,NA,0,314,4741,28641,63,41,46,37,44,43,40,0,0,0,0,0,0,0,48,52,10,1,62,2,29,4,2,24,95,0,23,1,0
76eb09b6,3917a6df,9429aad2,NYC,New York City,84,26,16.5,23,22.5,NA,NA,NA,92,2,35,2,1,NA,1,248,4564,28335,0,0,0,0,0,0,0,0,0,0,81,80,62,25,53,47,10,0,75,0,23,0,2,31,94,0,19,2,0
7ad9f62f,3917a6df,9429aad2,NYC,New York City,92,1.6666666666666667,13.75,11,NA,NA,NA,NA,94,2,14,2,1,NA,1,82,5989,48309,0,0,0,0,0,0,0,26,24,28,0,0,0,0,54,46,6,0,79,0,20,1,0,33,96,0,29,4,1
33a0d7a2,3917a6df,9429aad2,NYC,New York City,89,10.666666666666666,12.25,10.5,NA,NA,NA,NA,98,0,15,1,1,NA,6,110,19074,36176,0,0,0,0,0,0,0,41,32,37,0,0,0,0,48,52,8,2,59,2,33,3,2,34,98,0,25,3,1
46a9fec3,3917a6df,9429aad2,NYC,New York City,91,8.666666666666666,14.666666666666666,17,NA,30,28,16,83,4,29,1,1,NA,0,387,5391,26599,42,48,60,56,62,67,52,0,0,0,0,0,0,0,46,54,7,1,67,3,25,2,3,26,87,0,14,1,1
